Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
665,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1800,2400,2100,14-Jun-19
666,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1800,2400,2100,13-Jun-19
667,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1800,2400,2100,12-Jun-19
668,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1800,2400,2100,11-Jun-19
669,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,10-Jun-19
670,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,07-Jun-19
671,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,06-Jun-19
672,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,04-Jun-19
673,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,03-Jun-19
674,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,01-Jun-19
675,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,31-May-19
676,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,30-May-19
677,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,29-May-19
678,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,28-May-19
679,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,27-May-19
680,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,25-May-19
681,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,24-May-19
682,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,23-May-19
683,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,22-May-19
684,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,21-May-19
685,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,20-May-19
686,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,18-May-19
687,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,17-May-19
688,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,16-May-19
689,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,15-May-19
690,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,14-May-19
691,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,13-May-19
692,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,10-May-19
693,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,09-May-19
694,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,08-May-19
695,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,06-May-19
696,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,04-May-19
697,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,03-May-19
698,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,02-May-19
699,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,30-Apr-19
700,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,29-Apr-19
701,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,27-Apr-19
702,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,26-Apr-19
703,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,25-Apr-19
704,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,24-Apr-19
705,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,23-Apr-19
706,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,22-Apr-19
707,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,20-Apr-19
708,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,18-Apr-19
709,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,16-Apr-19
710,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,15-Apr-19
711,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,12-Apr-19
712,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,11-Apr-19
713,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,10-Apr-19
714,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,09-Apr-19
715,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,08-Apr-19
716,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,05-Apr-19
717,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,04-Apr-19
718,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,03-Apr-19
719,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,02-Apr-19
720,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,01-Apr-19
721,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,30-Mar-19
722,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,29-Mar-19
723,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,28-Mar-19
724,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,27-Mar-19
725,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,26-Mar-19
726,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1400,1200,25-Mar-19
727,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,23-Mar-19
728,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,22-Mar-19
729,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,21-Mar-19
730,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,20-Mar-19
731,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,19-Mar-19
732,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,16-Mar-19
733,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,15-Mar-19
734,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,14-Mar-19
735,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,13-Mar-19
736,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,12-Mar-19
737,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,11-Mar-19
738,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,08-Mar-19
739,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2000,1650,07-Mar-19
740,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1600,06-Mar-19
741,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,05-Mar-19
742,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,02-Mar-19
743,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,01-Mar-19
744,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2000,1700,28-Feb-19
745,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2000,1700,27-Feb-19
746,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2000,1800,26-Feb-19
747,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,25-Feb-19
748,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,23-Feb-19
749,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,22-Feb-19
750,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,21-Feb-19
751,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,20-Feb-19
752,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,19-Feb-19
753,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,18-Feb-19
754,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,16-Feb-19
755,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,15-Feb-19
756,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,14-Feb-19
757,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,13-Feb-19
758,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2000,1800,12-Feb-19
759,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,11-Feb-19
760,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,08-Feb-19
761,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,07-Feb-19
762,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,06-Feb-19
763,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,05-Feb-19
764,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,04-Feb-19
765,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,01-Feb-19
766,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1600,1300,31-Jan-19
767,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,30-Jan-19
768,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,29-Jan-19
769,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,28-Jan-19
770,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,25-Jan-19
771,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,24-Jan-19
772,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,23-Jan-19
773,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1500,1250,22-Jan-19
774,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1800,1400,21-Jan-19
775,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1000,1800,1400,19-Jan-19
776,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2000,1700,18-Jan-19
777,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,17-Jan-19
778,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,16-Jan-19
779,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,14-Jan-19
780,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,2000,1600,11-Jan-19
781,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2100,1800,09-Jan-19
782,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,08-Jan-19
783,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1500,2100,1800,07-Jan-19
784,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1600,2200,1900,05-Jan-19
785,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,04-Jan-19
786,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1800,1500,03-Jan-19
787,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,02-Jan-19
788,Bangalore,Doddaballa Pur,Brinjal,Brinjal,FAQ,1200,1600,1400,01-Jan-19
789,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,31-Dec-19
790,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1600,1500,30-Dec-19
791,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,28-Dec-19
792,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,27-Dec-19
793,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,26-Dec-19
794,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,24-Dec-19
795,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,23-Dec-19
796,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2400,2000,21-Dec-19
797,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,20-Dec-19
798,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,19-Dec-19
799,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,18-Dec-19
800,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,17-Dec-19
801,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2400,2000,16-Dec-19
802,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2600,2400,14-Dec-19
803,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2600,2300,13-Dec-19
804,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2600,2400,12-Dec-19
805,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,11-Dec-19
806,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,10-Dec-19
807,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,09-Dec-19
808,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,07-Dec-19
809,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,06-Dec-19
810,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3000,2700,05-Dec-19
811,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,2800,2600,04-Dec-19
812,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,03-Dec-19
813,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3000,2700,02-Dec-19
814,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3300,3000,30-Nov-19
815,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,29-Nov-19
816,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3100,28-Nov-19
817,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3600,3000,27-Nov-19
818,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3100,26-Nov-19
819,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,25-Nov-19
820,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3600,4000,3800,23-Nov-19
821,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,22-Nov-19
822,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3200,3000,21-Nov-19
823,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,20-Nov-19
824,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,19-Nov-19
825,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,18-Nov-19
826,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,16-Nov-19
827,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,15-Nov-19
828,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3600,4400,4000,14-Nov-19
829,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,13-Nov-19
830,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3000,3200,3100,12-Nov-19
831,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,11-Nov-19
832,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,09-Nov-19
833,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,08-Nov-19
834,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,07-Nov-19
835,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,3200,4000,3600,06-Nov-19
836,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,05-Nov-19
837,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,04-Nov-19
838,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,02-Nov-19
839,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,01-Nov-19
840,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,31-Oct-19
841,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,30-Oct-19
842,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,29-Oct-19
843,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,28-Oct-19
844,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,26-Oct-19
845,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1600,1500,25-Oct-19
846,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,24-Oct-19
847,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,23-Oct-19
848,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,22-Oct-19
849,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,21-Oct-19
850,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,19-Oct-19
851,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,18-Oct-19
852,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,17-Oct-19
853,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,16-Oct-19
854,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,15-Oct-19
855,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,14-Oct-19
856,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,13-Oct-19
857,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,12-Oct-19
858,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,11-Oct-19
859,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,10-Oct-19
860,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,09-Oct-19
861,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,08-Oct-19
862,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,05-Oct-19
863,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,04-Oct-19
864,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,03-Oct-19
865,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,02-Oct-19
866,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,01-Oct-19
867,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,30-Sep-19
868,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,28-Sep-19
869,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,600,1000,800,27-Sep-19
870,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,26-Sep-19
871,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,25-Sep-19
872,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,24-Sep-19
873,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,23-Sep-19
874,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,21-Sep-19
875,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,20-Sep-19
876,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,19-Sep-19
877,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,18-Sep-19
878,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,17-Sep-19
879,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,16-Sep-19
880,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,14-Sep-19
881,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,13-Sep-19
882,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1300,1150,12-Sep-19
883,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,11-Sep-19
884,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,10-Sep-19
885,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,09-Sep-19
886,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,800,1200,1000,07-Sep-19
887,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,06-Sep-19
888,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,05-Sep-19
889,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,04-Sep-19
890,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,03-Sep-19
891,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,31-Aug-19
892,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,30-Aug-19
893,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,29-Aug-19
894,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,28-Aug-19
895,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,27-Aug-19
896,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,26-Aug-19
897,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1200,1100,24-Aug-19
898,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,23-Aug-19
899,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,22-Aug-19
900,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,21-Aug-19
901,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,20-Aug-19
902,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,19-Aug-19
903,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,17-Aug-19
904,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,16-Aug-19
905,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,15-Aug-19
906,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,14-Aug-19
907,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,13-Aug-19
908,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,12-Aug-19
909,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,2800,2600,10-Aug-19
910,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,09-Aug-19
911,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,08-Aug-19
912,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,07-Aug-19
913,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,06-Aug-19
914,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,05-Aug-19
915,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,03-Aug-19
916,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1400,1200,02-Aug-19
917,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,01-Aug-19
918,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,31-Jul-19
919,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,30-Jul-19
920,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1000,1600,1300,29-Jul-19
921,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,27-Jul-19
922,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,26-Jul-19
923,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,25-Jul-19
924,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1200,1600,1400,24-Jul-19
925,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,23-Jul-19
926,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1400,1800,1600,22-Jul-19
927,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,20-Jul-19
928,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,19-Jul-19
929,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1600,2000,1800,18-Jul-19
930,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,17-Jul-19
931,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,1800,2200,2000,16-Jul-19
932,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,15-Jul-19
933,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,26-Jun-19
934,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,25-Jun-19
935,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,3200,2800,24-Jun-19
936,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,2800,2600,22-Jun-19
937,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2800,3600,3200,21-Jun-19
938,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,20-Jun-19
939,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2800,2400,19-Jun-19
940,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2400,2800,2600,18-Jun-19
941,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2600,2300,17-Jun-19
942,Bangalore,Ramanagara,Brinjal,Brinjal,FAQ,2000,2400,2200,15-Jun-19
