Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
704,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3540,3500,22-Jun-19
705,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3550,3500,20-Jun-19
706,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3635,3600,15-Jun-19
707,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3590,3540,13-Jun-19
708,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3535,3500,08-Jun-19
709,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3565,3500,06-Jun-19
710,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3645,3600,01-Jun-19
711,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3605,3550,30-May-19
712,Nagpur,Umared,Soyabean,Yellow,FAQ,3400,3650,3600,25-May-19
713,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3570,3500,21-May-19
714,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3640,3600,11-May-19
715,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3600,3550,09-May-19
716,Nagpur,Umared,Soyabean,Yellow,FAQ,3400,3635,3600,27-Apr-19
717,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3635,3600,23-Apr-19
718,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3600,3550,20-Apr-19
719,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3685,3645,18-Apr-19
720,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3650,3600,16-Apr-19
721,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3650,3600,09-Apr-19
722,Nagpur,Umared,Soyabean,Yellow,FAQ,3400,3740,3700,02-Apr-19
723,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3640,3600,30-Mar-19
724,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3575,3535,28-Mar-19
725,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3630,3580,23-Mar-19
726,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3560,3500,16-Mar-19
727,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3525,3500,12-Mar-19
728,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3650,3600,09-Mar-19
729,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3650,3600,07-Mar-19
730,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3605,3550,02-Mar-19
731,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3525,3485,28-Feb-19
732,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3590,3545,26-Feb-19
733,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3655,3600,23-Feb-19
734,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3695,3650,21-Feb-19
735,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3635,3600,16-Feb-19
736,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3660,3617,14-Feb-19
737,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3625,3600,12-Feb-19
738,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3685,3650,05-Feb-19
739,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3700,3650,02-Feb-19
740,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3780,3735,31-Jan-19
741,Nagpur,Umared,Soyabean,Yellow,FAQ,3300,3775,3550,29-Jan-19
742,Nagpur,Umared,Soyabean,Yellow,FAQ,3200,3730,3700,24-Jan-19
743,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3685,3645,22-Jan-19
744,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3685,3625,19-Jan-19
745,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3570,3525,17-Jan-19
746,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3550,3500,15-Jan-19
747,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3525,3480,12-Jan-19
748,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3500,3450,10-Jan-19
749,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3450,3400,08-Jan-19
750,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3400,3350,05-Jan-19
751,Nagpur,Umared,Soyabean,Yellow,FAQ,3000,3400,3350,03-Jan-19
752,Nagpur,Umared,Soyabean,Yellow,FAQ,2800,3330,3300,01-Jan-19
